名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
北半园,江苏,苏州,苏州,0512,67706688,平江路,平江街道白塔东路60号,景点,园林,120.633484,31.319231
奇乐儿游乐场,江苏,苏州,苏州,0512,,苏州中心商场,苏雅路328号新天翔广场天虹百货A3,景点,游乐场,120.6642,31.315971
苏州中旅国际旅行社,江苏,苏州,苏州,0512,68628887,三香路沿线,干将西路489号富达大厦A座707室,景点,旅行社,120.605373,31.303953
石路小公园,江苏,苏州,苏州,0512,,观前街地区,石路渡僧桥堍,景点,公园/广场,120.629051,31.309759
永康路步行街,江苏,苏州,吴江,0512,,松陵,永康路,景点,步行街,120.639671,31.162539
朴园,江苏,苏州,苏州,0512,,拙政园,平门校场桥路8号,景点,人文古迹,120.615196,31.324421
青旅,江苏,苏州,苏州,0512,68621150,西城永捷/艾美,干将西路740号,景点,旅行社,120.597861,31.303811
刺绣研究所,江苏,苏州,苏州,0512,65113219,景德路沿线,景德路272号,景点,更多景点/周边游,120.613594,31.310291
海运堤,江苏,苏州,太仓,0512,53665999,海运堤,城厢镇小普陀路与海运堤路交叉口西150米,景点,步行街,121.129173,31.437393
韩山寺,江苏,苏州,张家港,0512,,塘桥镇,南京东路890号,景点,宗教,120.665138,31.817972
高新区中心湖公园,江苏,苏州,昆山,0512,,阳澄湖大闸蟹舫,玉山镇苇城中路与萧林西路交叉口北,景点,公园/广场,120.899406,31.409893
基督堂,江苏,苏州,苏州,0512,181****6309,狮山地区,玉山路170号,景点,宗教,120.540703,31.2847
乐荫园,江苏,苏州,太仓,0512,53213268,沙溪镇,白云中路168号,景点,园林,121.066238,31.566841
千灯公园,江苏,苏州,昆山,0512,,千灯,新虹路与汉昆路交汇处西侧,景点,公园/广场,121.022163,31.249851
青年旅行社,江苏,苏州,苏州,0512,66100800,黄埭镇,康阳路136号供销合作购物中心内,景点,旅行社,120.545699,31.437129
五峰山风景区,江苏,苏州,苏州,0512,,木渎地区,木渎镇石码头,景点,自然风光,120.47049,31.28401
苏州佛教居士林,江苏,苏州,苏州,0512,67272205,平江路,菉葭巷31号,景点,宗教,120.630875,31.315586
石壁永慧禅寺,江苏,苏州,苏州,0512,,光福镇,光福镇光福蟠螭山（近太湖村）,景点,宗教,120.342583,31.264404
桃花坞大街,江苏,苏州,苏州,0512,,观前街地区,桃花坞大街,景点,步行街,120.619362,31.320822
康辉旅游,江苏,苏州,苏州,0512,67070252;67070253,长桥地区,宝带西路141号,景点,旅行社,120.620787,31.266627
江南牡丹馆,江苏,苏州,常熟,0512,,尚湖风景区,虞山尚湖旅游度假区,景点,博物馆,120.688179,31.640541
