名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
海联国际旅行社,湖南,长沙,宁乡市,0731,87878397,宁乡大道,金州长道通程温泉大酒店,景点,旅行社,112.56485,28.273832
谭家坡遗址公园,湖南,长沙,长沙,0731,,望城区,铜官中学西北侧约90米,景点,公园/广场,112.810608,28.476128
和之旅旅行社,湖南,长沙,长沙,0731,82079998;83889590,窑岭/长岭,韶山北路81号君临天厦君惠楼903室（人民路佳润多旁）,景点,旅行社,113.007172,28.18449
湖南省科技馆,湖南,长沙,长沙,0731,89808522;89808523,芙蓉南路沿线,杉木冲西路9号,景点,科技馆,112.986062,28.107968
灰汤金太阳温泉度假村,湖南,长沙,宁乡市,0731,82033148;87057199,灰汤温泉镇,灰汤镇金太阳温泉,景点,温泉,112.337448,27.997158
海联国际旅行社,湖南,长沙,长沙,0731,189****2300;181****3206,东塘,韶山北路431号瑞府C3231-3232室,景点,旅行社,112.997787,28.171541
商旅国际旅行社,湖南,长沙,长沙,0731,84226155,东塘,韶山北路460号,景点,旅行社,112.995269,28.17233
冠君国际旅行社,湖南,长沙,长沙,0731,86456566,五里牌,远大路88号,景点,旅行社,113.013688,28.197818
三益生态山庄,湖南,长沙,长沙,0731,137****7323,望城区,金洲大道,景点,动植物园,112.799286,28.219346
西湖山温泉,湖南,长沙,长沙,0731,,人民中路/朝阳路/融圣国际,人民中路9号百脑汇A-13南座,景点,温泉,113.007177,28.184497
洋湖湿地公园,湖南,长沙,长沙,0731,88768889,含浦,坪塘大道先导牛广场,景点,城市公园,112.94799,28.121191
灰汤桃花谷,湖南,长沙,宁乡市,0731,87295788,灰汤温泉镇,灰汤镇新联村桃花谷,景点,自然风光,112.35743,27.989008
马王堆汉墓遗址,湖南,长沙,长沙,0731,84538605,万家丽北路,古汉路89号,景点,古代遗迹,113.027368,28.205483
蓝天旅行社,湖南,长沙,长沙,0731,,铁道学院/林科大,韶山南路123号华翼府B座1105室,景点,旅行社,112.995546,28.143046
青竹湖旅行社,湖南,长沙,长沙,0731,82229773,青竹湖/芒果汽车,青竹湖镇霞凝小区,景点,旅行社,112.954116,28.341856
湖南卓越国际旅行社,湖南,长沙,长沙,0731,88714505;185****0575,天心阁/白沙井,芙蓉中路二段168-1号摩天一号一座1107室,景点,旅行社,112.985177,28.179419
谭馥墓,湖南,长沙,长沙,0731,,市政府,黄兴墓小月亮坪下,景点,古代遗迹,112.931329,28.235094
黄爱庞人铨墓,湖南,长沙,长沙,0731,,河西大学城,登高路58号岳麓山国家重点风景名胜区内,景点,古代遗迹,112.939522,28.176981
湘西青旅,湖南,长沙,长沙,0731,84164268;84154268,袁家岭/火车站,车站中路193号国储电脑城2714室,景点,旅行社,113.010635,28.191944
虹艺术馆,湖南,长沙,长沙,0731,82815155,窑岭/长岭,韶山北路263号鸿铭中心北苑K座3层,景点,美术馆,112.999214,28.183468
宝中旅游,湖南,长沙,长沙,0731,,五里牌,远大一路78号,景点,旅行社,113.013052,28.197765
火宫殿牌楼,湖南,长沙,长沙,0731,85814228,坡子街,坡子街127号,景点,历史建筑,112.973755,28.190268
三王街,湖南,长沙,长沙,0731,,解放西路,解放西路,景点,步行街,112.973434,28.191275
观音寺,湖南,长沙,浏阳,0731,,浏阳市其他,秀石公路,景点,宗教,113.378677,28.365391
楚天旅行社,湖南,长沙,浏阳,0731,,淮川街道,浏阳河中路187号,景点,旅行社,113.63556,28.139275
石柱峰风景区,湖南,长沙,浏阳,0731,,浏阳市其他,008县道,景点,自然风光,113.648117,28.405539
浏阳市旅游局游客咨询服务中心,湖南,长沙,浏阳,0731,,淮川街道,圭斋东路218号,景点,旅行社,113.637517,28.143441
周大仙人庙,湖南,长沙,浏阳,0731,,浏阳市其他,大光园街65号,景点,宗教,113.820358,28.376303
陶泗王爷庙,湖南,长沙,浏阳,0731,,浏阳市其他,007县道北200米,景点,宗教,113.625114,28.116863
活龙寺,湖南,长沙,浏阳,0731,,浏阳市其他,博艺幼儿园北侧约240米,景点,宗教,113.593559,28.048592
杨孝子庙,湖南,长沙,浏阳,0731,,淮川街道,鹿角冲路58号,景点,宗教,113.63356,28.148321
太阳星君庙,湖南,长沙,浏阳,0731,,天马路/将军路,花炮大道,景点,宗教,113.645622,28.139246
经堂庵,湖南,长沙,浏阳,0731,,浏阳市其他,鹤源大道,景点,宗教,113.471329,28.34507
浏阳市观赏植物园,湖南,长沙,浏阳,0731,,浏阳市其他,古港镇浏东公路西50米,景点,植物园,113.792587,28.298706
水口山观音庙,湖南,长沙,浏阳,0731,,浏阳市其他,X005,景点,宗教,113.807299,28.184489
李畋庙,湖南,长沙,浏阳,0731,,大瑶镇,310省道,景点,宗教,113.724747,27.989565
钟佛寺祖师塔园,湖南,长沙,浏阳,0731,,浏阳市其他,浏株路,景点,宗教,113.285149,27.929289
陈真人庙,湖南,长沙,浏阳,0731,,浏阳市其他,309省道狮脑石,景点,宗教,114.158508,28.425129
清安庙,湖南,长沙,浏阳,0731,,浏阳市其他,清安庙三圣殿附近,景点,宗教,113.464795,28.235619
七仙姑殿宫,湖南,长沙,浏阳,0731,,天马路/将军路,浏阳河六桥与005县道交叉口西南100米,景点,景点/周边游,113.652901,28.145338
普济寺,湖南,长沙,浏阳,0731,,浏阳市其他,澄潭江镇310省道,景点,宗教,113.834984,27.989841
玲龙寺,湖南,长沙,浏阳,0731,,浏阳市其他,祝源村附近,景点,宗教,113.575996,28.376516
祷泉湖,湖南,长沙,浏阳,0731,,浏阳市其他,大围山国家森林公园七星岭景区内,景点,自然风光,114.165352,28.43012
观音庙,湖南,长沙,浏阳,0731,,浏阳市其他,浏东公路,景点,宗教,113.737358,28.281439
烈士墓,湖南,长沙,浏阳,0731,,浏阳市其他,桐坑南路16号,景点,古代遗迹,113.754181,28.278193
枫林生态旅游区,湖南,长沙,浏阳,0731,,浏阳市其他,山田新街东100米,景点,自然风光,113.560738,28.355654
红一方面军成立旧址,湖南,长沙,浏阳,0731,,浏阳市其他,人民路110号,景点,革命旧址,113.848221,28.301044
培文塔,湖南,长沙,浏阳,0731,,浏阳市其他,县道011号,景点,历史建筑,113.525352,28.42454
青阳山道院,湖南,长沙,浏阳,0731,,淮川街道,城西社区青阳山路1号,景点,宗教,113.623242,28.134175
何氏宗祠,湖南,长沙,浏阳,0731,,浏阳市其他,桥北路,景点,宗教,113.704697,27.919041
生态金桔园,湖南,长沙,浏阳,0731,,浏阳市其他,浏东公路,景点,公园/广场,113.861177,28.391867
真金寺,湖南,长沙,浏阳,0731,,浏阳市其他,008县道东50米,景点,宗教,113.605125,27.984434
思邈公园,湖南,长沙,浏阳,0731,,淮川街道,圭斋东路195号,景点,公园/广场,113.638542,28.145054
李氏家庙,湖南,长沙,浏阳,0731,,浏阳市其他,106国道西100米,景点,宗教,113.705269,27.926567
永丰将军庙,湖南,长沙,浏阳,0731,,浏阳市其他,310省道,景点,宗教,113.961273,28.055733
大围山东麓园风景名胜区,湖南,长沙,浏阳,0731,,浏阳市其他,309省道,景点,景点/周边游,114.201261,28.411861
张仙姑庙,湖南,长沙,浏阳,0731,,浏阳市其他,李畋路湖南外国语职业学院(浏阳校区)东南侧约140米,景点,宗教,113.663445,28.172945
仙人庙,湖南,长沙,浏阳,0731,,浏阳市其他,浏河路西50米,景点,宗教,113.459892,28.335178
柳氏支祠,湖南,长沙,浏阳,0731,,浏阳市其他,310省道,景点,宗教,114.025368,28.070808
市城隍庙,湖南,长沙,浏阳,0731,,浏阳市其他,燎原路新屋岭小学东北侧约240米,景点,宗教,113.628162,28.172118
满意旅行社,湖南,长沙,浏阳,0731,83663605,淮川街道,劳动北路体育中心21号,景点,旅行社,113.63055,28.151946
将军纪念馆,湖南,长沙,浏阳,0731,,浏阳市其他,桥北路10号,景点,纪念馆,113.687813,27.905174
显应宫,湖南,长沙,浏阳,0731,,浏阳市其他,055乡道,景点,历史建筑,113.95311,28.211769
强兴公园,湖南,长沙,浏阳,0731,,浏阳市其他,强兴大道,景点,公园/广场,113.597206,28.161749
美人谷,湖南,长沙,浏阳,0731,,浏阳市其他,008县道,景点,自然风光,113.648438,28.405632
三元宫,湖南,长沙,浏阳,0731,,浏阳市其他,关口街道浏阳河东路南50米,景点,宗教,113.66581,28.149006
张氏家庙,湖南,长沙,浏阳,0731,,浏阳市其他,荆石公路东50米,景点,宗教,113.7807,28.075929
问津古寺巷,湖南,长沙,浏阳,0731,83666693,淮川街道,淮川街道,景点,宗教,113.629158,28.137241
象形风景区,湖南,长沙,浏阳,0731,82722598,浏阳市其他,秋收起义纪念碑附近,景点,自然风光,113.881622,28.404404
观音堂,湖南,长沙,浏阳,0731,,浏阳市其他,长浏高速公路,景点,宗教,113.70145,28.038674
大围山旅客服务中心,湖南,长沙,浏阳,0731,,浏阳市其他,大围山国家森林公园内,景点,公园/广场,114.077072,28.424133
溯源探险漂流接待处,湖南,长沙,浏阳,0731,,浏阳市其他,东白路,景点,旅行社,114.077234,28.423971
和兴旅游租赁,湖南,长沙,浏阳,0731,83606775;83606776,浏阳市其他,金沙南路340号,景点,旅行社,113.63976,28.12165
王首道同志故居,湖南,长沙,浏阳,0731,,浏阳市其他,309省道,景点,名人故居,114.19912,28.366636
浏阳龙王庙,湖南,长沙,浏阳,0731,,浏阳市其他,011县道,景点,宗教,113.409497,28.448388
紫云山,湖南,长沙,浏阳,0731,,浏阳市其他,G106,景点,自然风光,113.530711,28.307351
狮山书院,湖南,长沙,浏阳,0731,,浏阳市其他,109县道北150米,景点,历史建筑,113.758728,28.282253
南峰寺,湖南,长沙,浏阳,0731,,浏阳市其他,澄潭江镇310省道,景点,宗教,113.820175,27.994741
龙王祠,湖南,长沙,浏阳,0731,,浏阳市其他,G106,景点,宗教,113.554832,28.216026
普照寺,湖南,长沙,浏阳,0731,,浏阳市其他,小河希望中学东300米,景点,景点/周边游,114.068451,28.217234
栗木桥景区,湖南,长沙,浏阳,0731,,浏阳市其他,大围山国家森林公园内,景点,自然风光,114.079857,28.422134
大围山楚东万亩桃林观光园,湖南,长沙,浏阳,0731,,浏阳市其他,河西路浏阳市大围山镇东门完全小学西北侧约180米,景点,更多景点/周边游,114.016335,28.457664
祖宗庙,湖南,长沙,浏阳,0731,,浏阳工业园,洞阳镇,景点,宗教,113.424194,28.21142
向阳广场,湖南,长沙,浏阳,0731,,浏阳市其他,创业大道231号,景点,广场,113.925125,28.042189
圣帝庙,湖南,长沙,浏阳,0731,,浏阳市其他,008县道东50米,景点,宗教,113.605141,27.984434
客家大观园,湖南,长沙,浏阳,0731,186****9999,浏阳市其他,大围山镇大围山国家森林公园栗木桥景区内,景点,更多景点/周边游,114.073914,28.421373
邱氏族祠,湖南,长沙,浏阳,0731,,大瑶镇,瑶礼路203号,景点,宗教,113.722099,27.957321
