名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
宝华国旅,山西,太原,太原,0351,2521663,长风街,体育路与亲贤街交叉口阳光大厦一层,景点,旅行社,112.569733,37.824284
宝华国旅,山西,太原,太原,0351,2525677,迎泽公园,解放南路少年宫门面,景点,旅行社,112.557961,37.856152
宝华国旅,山西,太原,太原,0351,2525688,长风街,政务大厅南侧,景点,旅行社,112.55148,37.81717
宝华国旅,山西,太原,太原,0351,2525655,下元商业中心,迎泽西大街106号,景点,旅行社,112.515732,37.857372
信成旅行社,山西,太原,太原,0351,155****1818,火车站,迎泽大街万邦国际大厦15层1520室,景点,旅行社,112.581467,37.860909
红马国旅,山西,太原,太原,0351,5609002,迎泽西大街,南内环西街万水澜庭出入境大厅南侧3号底商,景点,旅行社,112.490942,37.858958
绿植生态园,山西,太原,太原,0351,,尖草坪区,柴村镇呼延村汾河西堤底3号,景点,动植物园,112.460773,37.983834
中国旅行社,山西,太原,太原,0351,8262666,兴华街,兴华北小区西6号楼南数一层5号,景点,旅行社,112.515335,37.888908
远航国旅,山西,太原,太原,0351,3333313,柳巷商业区,五一路铜锣湾国际公寓B座,景点,旅行社,112.573515,37.869315
山西商务国旅,山西,太原,太原,0351,6260456,和平路,和平北路嘉怡国际丽都城39号,景点,旅行社,112.509797,37.879926
不二寺,山西,太原,阳曲县,0351,,德祥百货,首邑西路72号,景点,宗教,112.666199,38.051937
晋缘国旅,山西,太原,太原,0351,4222510,柳巷商业区,柳巷新立达商务写字楼10层1029室,景点,旅行社,112.567645,37.865813
晋缘国旅,山西,太原,太原,0351,7030691,高新科技产业区,创业街27号时代广场208室,景点,旅行社,112.55807,37.803312
友谊国际旅行社,山西,太原,太原,0351,181****2819,坞城路,真武路恒大绿洲东区31号楼3单元201,景点,旅行社,112.579413,37.746733
东方国旅,山西,太原,太原,0351,139****6570,北大街,胜利桥东宿舍30-3-38号,景点,旅行社,112.54821,37.888283
五一广场,山西,太原,太原,0351,,五一广场,迎泽大街,景点,广场,112.573715,37.86145
崛围山生态园,山西,太原,太原,0351,,尖草坪区,崛围山下,景点,动植物园,112.444479,37.967008
菜园广场,山西,太原,太原,0351,,南内环街,体育路17号,景点,公园/广场,112.568825,37.833045
杨家堡堂区,山西,太原,太原,0351,,平阳路,平阳路和长风街交叉口平阳景苑小区6号楼19层正北方向70米,景点,宗教,112.549316,37.820557
山西新闻国际旅行社,山西,太原,太原,0351,3186631,北大街,解放北路机车宿舍澡堂对面,景点,旅行社,112.561821,37.894401
辰锦欢乐谷,山西,太原,太原,0351,3059111,杏花岭区,中涧河乡长沟新村东北侧,景点,主题公园,112.608703,37.939304
山西中北国际旅游有限公司,山西,太原,太原,0351,5246286;5246120,火车站,双塔北路119号双北小区底商,景点,旅行社,112.590983,37.849683
北宫花园,山西,太原,太原,0351,,北宫,解放北路94号,景点,公园/广场,112.564369,37.911827
山西春秋国际旅行社,山西,太原,太原,0351,6183155,并州路,营盘街道体育北街24号同苑小区9号楼3单元,景点,旅行社,112.571167,37.835278
迎泽区美术馆,山西,太原,太原,0351,,柳巷商业区,开化寺街开化寺古玩市场三层东侧楼梯口,景点,美术馆,112.564545,37.864845
