名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
江岸铁路文化馆,湖北,武汉,武汉,027,,百步亭/二七,解放大道2229号,景点,展览馆,114.31871,30.626581
辛亥首义发难处工程营旧址,湖北,武汉,武汉,027,,首义汇/阅马场,张之洞路234号,景点,古代遗迹,114.30822,30.533552
汉口新四军军部旧址纪念馆,湖北,武汉,武汉,027,82737255,解放公园/武汉天地,胜利街332-352号,景点,纪念馆,114.311256,30.606434
日本怪屋游乐场,湖北,武汉,武汉,027,,武展商圈,解放大道696号武展中心B2楼运动中心,景点,游乐场,114.272003,30.579994
光谷广场,湖北,武汉,武汉,027,,光谷/鲁巷,小区路)东150米,景点,广场,114.398979,30.506107
东湖听涛景区,湖北,武汉,武汉,027,86792866,东湖风景区,东湖梨园广场,景点,自然风光,114.37532,30.567719
梁山头商业街,湖北,武汉,武汉,027,,藏龙岛,佛祖岭街道杨桥湖大道17号,景点,步行街,114.430639,30.421429
青岛路历史风貌区,湖北,武汉,武汉,027,,客运港/江滩,青岛路周边,景点,步行街,114.298264,30.581596
武汉欢乐谷,湖北,武汉,武汉,027,88518861,八大家/红钢城,欢乐大道196号,景点,主题乐园,114.393784,30.59247
鼓楼洞,湖北,武汉,武汉,027,,司门口,武昌路58号,景点,历史建筑,114.308533,30.544121
沙湖公园,湖北,武汉,武汉,027,88118798,岳家嘴/东亭,秦园东路与沙湖大道交口,景点,公园/广场,114.351105,30.572226
谭鑫培公园,湖北,武汉,武汉,027,,纸坊,文化大道与谭鑫培路交口东北角,景点,公园/广场,114.323814,30.369465
中国国旅,湖北,武汉,武汉,027,68833374,解放公园/武汉天地,解放大道1300号,景点,旅行社,114.304321,30.605812
绿野山庄,湖北,武汉,武汉,027,,洪山区,花山镇,景点,更多景点/周边游,114.52028,30.52515
湖北新华旅行社光谷门市部,湖北,武汉,武汉,027,181****0242,光谷/鲁巷,关山街道光谷步行街尚都酒店公寓二栋0916（近光谷国际广场）,景点,旅行社,114.402127,30.5043
新区公园,湖北,武汉,武汉,027,,江汉大学,四新大道,景点,公园/广场,114.193642,30.531958
硚口民族工业博物馆,湖北,武汉,武汉,027,,古田路,丰硕路28号武汉新工厂高新技术产业园16栋,景点,博物馆,114.191554,30.606589
中国旅行社,湖北,武汉,武汉,027,87877779,石牌岭/街道口,珞瑜路6号群光广场附近,景点,旅行社,114.354031,30.526711
楚天181文化创意产业园,湖北,武汉,武汉,027,,水果湖,东湖路181号,景点,步行街,114.365028,30.566399
毛泽东故居,湖北,武汉,武汉,027,185****9699,水果湖,东湖路142号东湖宾馆内,景点,名人故居,114.367653,30.554747
锦里沟风景区,湖北,武汉,武汉,027,61521111,黄陂区,蔡店乡,景点,自然风光,114.233452,31.271856
武汉杜莎夫人蜡像馆,湖北,武汉,武汉,027,87116104;87116288,水果湖,第1街区楚河汉街21号,景点,蜡像馆,114.34446,30.555082
旅游百事通,湖北,武汉,武汉,027,82245986,百步亭/二七,解放大道二七路口东部购物公园C2区1层,景点,旅行社,114.31321,30.622872
辛亥革命博物馆,湖北,武汉,武汉,027,88051911,首义汇/阅马场,彭刘杨路258号,景点,博物馆,114.305717,30.536879
中山舰博物馆,湖北,武汉,武汉,027,81561913,江夏区,金口街中山舰路特一号,景点,博物馆,114.133456,30.345266
吉庆民俗街,湖北,武汉,武汉,027,,江汉路步行街,黄石路2号,景点,步行街,114.293541,30.585974
狮子山,湖北,武汉,武汉,027,,石牌岭/街道口,学院路,景点,自然风光,114.360288,30.478788
问津书院,湖北,武汉,新洲区,027,,新洲区,旧街街道近郊旧街孔子河畔,景点,历史建筑,114.896225,30.795927
圣米迦勒堂,湖北,武汉,武汉,027,88082701,首义汇/阅马场,复兴路26号,景点,景点/周边游,114.301796,30.529524
楚望台遗址公园,湖北,武汉,武汉,027,,石牌岭/街道口,梅家山楚望台,景点,古代遗迹,114.30902,30.525673
伏虎山烈士陵园,湖北,武汉,武汉,027,,石牌岭/街道口,卓刀泉公园后面,景点,烈士陵园,114.370329,30.516563
圣约瑟学堂旧址,湖北,武汉,武汉,027,,和平大道积玉桥,崇福山街49-51号,景点,古代遗迹,114.305817,30.550585
汉阳辛亥铁血将士公墓,湖北,武汉,武汉,027,,汉阳大道,仙女山路,景点,烈士陵园,114.186991,30.560361
易游天下国际旅行社,湖北,武汉,武汉,027,,徐东大街,徐东大街20号福星惠誉国际城8栋2单元1318室,景点,旅行社,114.354144,30.581364
张公堤城市森林公园,湖北,武汉,武汉,027,,后湖,张公堤,景点,森林公园,114.279961,30.659161
后襄河公园,湖北,武汉,武汉,027,,汉口火车站,后襄河北路,景点,公园/广场,114.255829,30.609095
九州国际旅行社,湖北,武汉,武汉,027,51832280,汉口火车站,汉口火车站财神广场6FC5,景点,旅行社,114.258479,30.617899
聚乐源儿童游乐场,湖北,武汉,武汉,027,,王家湾,龙阳大道特6号王家湾摩尔城B座5楼,景点,游乐场,114.208411,30.558631
青菱文农书画博物馆,湖北,武汉,武汉,027,88858777,白沙洲,新农街新农村122号,景点,博物馆,114.277977,30.481367
木兰山景区,湖北,武汉,武汉,027,61502718;61501019,黄陂区,胜景大道55号,景点,自然风光,114.392288,31.096987
百步亭游园,湖北,武汉,武汉,027,82330016,百步亭/二七,百步亭花园路,景点,公园/广场,114.32476,30.640919
中南国际旅行社,湖北,武汉,武汉,027,87732966,后湖,后湖南路135号,景点,旅行社,114.320168,30.648908
蛮王冢,湖北,武汉,武汉,027,,光谷/鲁巷,邮科院路88号邮科院社区大院北墙,景点,更多景点/周边游,114.39417,30.521116
乃园遗址,湖北,武汉,武汉,027,,司门口,乃园94层附1,景点,古代遗迹,114.295715,30.544256
