名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
桃源仙谷,北京,北京,密云区,010,61025667;61025309,密云区其他,石城镇南石城村石城路桃源仙谷,景点,自然风光,116.801003,40.543453
田汉故居,北京,北京,北京,010,,东四,细管胡同9号附近,景点,名人故居,116.415581,39.937176
团河行宫,北京,北京,北京,010,61285872,黄村,卫星城东3公里,景点,历史建筑,116.378791,39.747578
万景仙沟,北京,北京,北京,010,61340903,十渡镇,十渡旅游区中心,景点,自然风光,115.594597,39.622192
万松老人塔,北京,北京,北京,010,,西四,西四砖塔胡同口南侧,景点,历史建筑,116.37323,39.922115
文天祥祠,北京,北京,北京,010,64014968,东四,府学胡同63号,景点,宗教,116.410428,39.936062
卧佛寺,北京,北京,北京,010,82598771,香山/植物园,香山街道卧佛寺路北京植物园,景点,宗教,116.207146,40.007477
西什库天主堂,北京,北京,北京,010,66175198,西四,西什库大街33号,景点,宗教,116.378761,39.925079
贤良祠,北京,北京,北京,010,,地安门,地安门西大街103号旁门,景点,宗教,116.386902,39.933735
萧军故居,北京,北京,北京,010,,后海/什刹海,后海鸦儿胡同6号,景点,名人故居,116.391968,39.940334
辛亥滦州革命先烈纪念园,北京,北京,北京,010,65824516,海淀区,黑龙潭西北温泉风景区显龙山,景点,烈士陵园,116.164844,40.050844
徐悲鸿纪念馆,北京,北京,北京,010,62276936,新街口,新街口街道新街口北大街53号,景点,纪念馆,116.371643,39.945068
循郡王府,北京,北京,北京,010,,安定门,安定门内大街方家胡同13-15号,景点,历史建筑,116.414566,39.944389
燕古长城遗址,北京,北京,北京,010,,昌平区,卫星城西南20公里的西山上,景点,古代遗迹,115.899078,40.217508
阳台山自然风景区,北京,北京,北京,010,62456816,海淀区,阳台山路北京市第四十七中学西侧,景点,自然风光,116.104073,40.068584
杨椒山祠,北京,北京,北京,010,,宣武门,宣外大街达智桥12号,景点,宗教,116.373184,39.896564
野鸭湖国家湿地公园,北京,北京,延庆区,010,69131458,康庄,康庄镇刘浩营村,景点,自然风光,115.839661,40.412521
颐和园,北京,北京,北京,010,62881144,颐和园,新建宫门路19号,景点,园林,116.267326,39.993866
于谦祠,北京,北京,北京,010,,王府井/东单,西裱褙胡同23号,景点,宗教,116.423264,39.907684
元大都城垣遗址公园,北京,北京,北京,010,84647381;84648252,大钟寺,对外经贸大学南门对面,景点,古代遗迹,116.354073,39.967457
圆明园遗址公园,北京,北京,北京,010,62569609,颐和园,清华西路28号,景点,古代遗迹,116.303307,40.007915
袁崇焕祠和墓,北京,北京,北京,010,67187057,广渠门内,东花市斜街52号,景点,宗教,116.437881,39.894993
袁督师庙,北京,北京,北京,010,,左安门,龙潭路8号龙潭公园内,景点,宗教,116.437531,39.8806
月坛公园,北京,北京,北京,010,68020940,月坛,月坛北街甲6号,景点,园林,116.352203,39.916424
云居寺,北京,北京,北京,010,61389612;61389999,云居滑雪场,大石窝镇水头村,景点,宗教,115.774429,39.609051
云蒙山风景区,北京,北京,密云区,010,61016289,桃源仙谷,石城村云蒙山风景区游客服务中心,景点,自然风光,116.817902,40.548443
斋堂城遗址,北京,北京,门头沟区,010,,爨底下村,斋堂乡斋堂村,景点,古代遗迹,115.706589,39.977627
斋堂水库,北京,北京,门头沟区,010,64823746,爨底下村,斋堂镇清水河主沟西斋堂村西南的峡谷处,景点,现代建筑,115.674171,39.960335
张恨水故居,北京,北京,北京,010,,西四,砖塔胡同95号,景点,名人故居,116.367584,39.922291
张之洞故居,北京,北京,北京,010,,地安门,白米斜街11号,景点,名人故居,116.395256,39.934971
郑亲王府,北京,北京,北京,010,,西单,大木仓胡同37号,景点,历史建筑,116.370743,39.912048
中央广播电视塔,北京,北京,北京,010,88416232,航天桥,西三环中路11号,景点,高空观景,116.307014,39.918854
朱彝尊故居,北京,北京,北京,010,,宣武门,海柏胡同16号,景点,名人故居,116.378052,39.896626
撞道口关,北京,北京,怀柔区,010,,怀柔区,怀柔县城西北,景点,古代遗迹,116.460392,40.335745
太平洋海底世界,北京,北京,北京,010,68714695,航天桥,西三环中路11号中央电视塔下,景点,海洋馆,116.306267,39.919098
富国海底世界,北京,北京,北京,010,65913398,三里屯/工体,三里屯工体南路工人体育场南门,景点,海洋馆,116.446658,39.928058
北京石景山游乐园,北京,北京,北京,010,88925159,古城/八角,石景山路25号,景点,游乐场,116.208778,39.911953
中青旅遨游网（亚运村连锁店）,北京,北京,北京,010,89192052,亚运村,慧忠里103号洛克时代B座1楼1010室,景点,旅行社,116.406905,40.002225
